2022-04,분당선,1854,야탑,"697,304","726,912",2022-05-03 09:52:32
2022-04,분당선,1855,서현,"655,269","663,892",2022-05-03 09:52:32
2022-04,분당선,1856,수내,"347,407","343,587",2022-05-03 09:52:32
2022-04,분당선,1857,정자,"447,785","473,638",2022-05-03 09:52:32
2022-04,분당선,1858,미금,"414,324","439,530",2022-05-03 09:52:32
2022-04,분당선,1859,오리,"310,991","254,469",2022-05-03 09:52:32
2022-04,분당선,1860,이매,"159,020","149,843",2022-05-03 09:52:32
2022-04,분당선,1861,보정,"69,116","60,664",2022-05-03 09:52:32
2022-04,분당선,1862,죽전,"385,086","421,386",2022-05-03 09:52:32
2022-04,분당선,1863,구성,"135,352","141,634",2022-05-03 09:52:32
2022-04,분당선,1864,신갈,"117,850","117,739",2022-05-03 09:52:32
2022-04,분당선,1865,기흥,"270,829","252,100",2022-05-03 09:52:32
2022-04,분당선,1866,상갈,"147,167","143,008",2022-05-03 09:52:32
2022-04,분당선,1867,청명,"114,957","111,545",2022-05-03 09:52:32
2022-04,분당선,1868,영통,"229,703","229,602",2022-05-03 09:52:32
2022-04,분당선,1869,망포,"382,099","360,631",2022-05-03 09:52:32
2022-04,분당선,1870,매탄권선,"139,673","134,431",2022-05-03 09:52:32
2022-04,분당선,1871,수원시청,"352,246","382,861",2022-05-03 09:52:32
2022-04,분당선,1872,매교,"85,658","85,694",2022-05-03 09:52:32
2022-04,일산선,1948,원흥,"292,887","277,788",2022-05-03 09:52:32
2022-04,일산선,1949,지축,5,0,2022-05-03 09:52:32
2022-04,일산선,1950,삼송,"541,365","522,199",2022-05-03 09:52:32
2022-04,일산선,1951,원당,"311,451","294,280",2022-05-03 09:52:32
2022-04,일산선,1952,화정,"462,723","474,184",2022-05-03 09:52:32
2022-04,일산선,1953,대곡,"60,028","48,836",2022-05-03 09:52:32
2022-04,일산선,1954,백석,"263,970","263,007",2022-05-03 09:52:32
2022-04,일산선,1955,마두,"200,653","204,165",2022-05-03 09:52:32
2022-04,일산선,1956,정발산,"220,793","227,345",2022-05-03 09:52:32
2022-04,일산선,1957,주엽,"243,874","243,658",2022-05-03 09:52:32
2022-04,일산선,1958,대화,"337,079","276,818",2022-05-03 09:52:32
2022-04,중앙선,1015,회기,"708,543","685,721",2022-05-03 09:52:32
2022-04,중앙선,1201,중랑,"158,408","150,043",2022-05-03 09:52:32
2022-04,중앙선,1202,상봉(시외버스터미널),"164,722","164,115",2022-05-03 09:52:32
2022-04,중앙선,1203,망우,"221,386","216,784",2022-05-03 09:52:32
2022-04,중앙선,1204,양원,"82,248","78,219",2022-05-03 09:52:32
2022-04,중앙선,1205,구리,"370,054","378,539",2022-05-03 09:52:32
2022-04,중앙선,1206,도농,"288,527","265,254",2022-05-03 09:52:32
2022-04,중앙선,1207,양정,"21,985","18,762",2022-05-03 09:52:32
2022-04,중앙선,1208,덕소,"157,083","159,487",2022-05-03 09:52:32
2022-04,중앙선,1209,도심,"67,343","54,247",2022-05-03 09:52:32
2022-04,중앙선,1210,팔당,"34,201","36,418",2022-05-03 09:52:32
2022-04,중앙선,1211,운길산,"34,599","33,048",2022-05-03 09:52:32
2022-04,중앙선,1212,양수,"62,658","62,948",2022-05-03 09:52:32
2022-04,중앙선,1213,신원,"8,965","7,226",2022-05-03 09:52:32
2022-04,중앙선,1214,국수,"24,720","24,105",2022-05-03 09:52:32
2022-04,중앙선,1215,아신,"17,917","17,811",2022-05-03 09:52:32
2022-04,중앙선,1216,오빈,"9,749","9,889",2022-05-03 09:52:32
2022-04,중앙선,1217,양평,"93,342","95,247",2022-05-03 09:52:32
2022-04,중앙선,1218,원덕,"14,719","13,962",2022-05-03 09:52:32
2022-04,중앙선,1219,용문,"73,893","72,947",2022-05-03 09:52:32
2022-04,중앙선,1220,지평,"2,177","2,577",2022-05-03 09:52:32
2022-04,장항선,1401,봉명,"33,890","32,507",2022-05-03 09:52:32
2022-04,장항선,1402,쌍용(나사렛대),"76,487","71,440",2022-05-03 09:52:32
2022-04,장항선,1403,아산,"114,808","100,175",2022-05-03 09:52:32
2022-04,장항선,1404,탕정,"23,235","20,333",2022-05-03 09:52:32
2022-04,장항선,1405,배방,"34,304","33,767",2022-05-03 09:52:32
2022-04,장항선,1407,온양온천,"119,275","122,769",2022-05-03 09:52:32
2022-04,장항선,1408,신창(순천향대),"74,567","70,021",2022-05-03 09:52:32
2022-04,경의선,1252,신촌,"21,167","27,371",2022-05-03 09:52:32
2022-04,경의선,1261,효창공원앞,"80,184","88,423",2022-05-03 09:52:32
2022-04,경의선,1263,서강대,"59,961","58,616",2022-05-03 09:52:32
2022-04,경의선,1265,가좌,"150,065","143,241",2022-05-03 09:52:32
2022-04,경의선,1267,수색,"72,425","75,748",2022-05-03 09:52:32
2022-04,경의선,1268,화전,"83,199","77,523",2022-05-03 09:52:32
2022-04,경의선,1269,강매,"89,087","77,825",2022-05-03 09:52:32
2022-04,경의선,1270,행신,"218,457","218,698",2022-05-03 09:52:32
2022-04,경의선,1271,능곡,"108,581","102,423",2022-05-03 09:52:32
2022-04,경의선,1272,곡산,"18,062","18,979",2022-05-03 09:52:32
2022-04,경의선,1273,백마,"190,446","182,444",2022-05-03 09:52:32
2022-04,경의선,1274,풍산,"158,115","147,213",2022-05-03 09:52:32
2022-04,경의선,1275,일산,"266,722","260,804",2022-05-03 09:52:32
2022-04,경의선,1276,탄현,"214,273","203,183",2022-05-03 09:52:32
2022-04,경의선,1277,야당,"216,146","216,131",2022-05-03 09:52:32
2022-04,경의선,1278,운정,"194,124","181,637",2022-05-03 09:52:32
2022-04,경의선,1279,금릉,"137,820","133,965",2022-05-03 09:52:32
2022-04,경의선,1280,금촌,"185,267","183,157",2022-05-03 09:52:32
2022-04,경의선,1282,월롱,"79,116","75,715",2022-05-03 09:52:32
2022-04,경의선,1283,파주,"41,410","30,835",2022-05-03 09:52:32
2022-04,경의선,1284,문산,"150,291","148,208",2022-05-03 09:52:32
2022-04,경의선,1285,임진강,985,833,2022-05-03 09:52:32
2022-04,경의선,1291,서울역,"105,853","133,486",2022-05-03 09:52:32
2022-04,경의선,1292,공덕,"95,307","83,541",2022-05-03 09:52:32
2022-04,경의선,1293,홍대입구,"51,361","60,611",2022-05-03 09:52:32
2022-04,경의선,1294,디지털미디어시티,"71,847","65,645",2022-05-03 09:52:32
2022-04,경의선,1295,김포공항,2,0,2022-05-03 09:52:32
2022-04,경의선,1296,계양,8,0,2022-05-03 09:52:32
2022-04,경의선,1297,검암,2,0,2022-05-03 09:52:32
2022-04,경춘선,1311,신내,"60,551","57,680",2022-05-03 09:52:32
2022-04,경춘선,1312,갈매,"82,327","71,555",2022-05-03 09:52:32
2022-04,경춘선,1313,별내,"89,132","83,518",2022-05-03 09:52:32
2022-04,경춘선,1314,퇴계원,"98,729","90,552",2022-05-03 09:52:32
2022-04,경춘선,1315,사릉,"71,017","69,046",2022-05-03 09:52:32
2022-04,경춘선,1316,금곡,"44,273","42,122",2022-05-03 09:52:32
2022-04,경춘선,1317,평내호평,"176,515","173,357",2022-05-03 09:52:32
2022-04,경춘선,1318,천마산,"49,641","46,890",2022-05-03 09:52:32
2022-04,경춘선,1319,마석,"118,705","117,417",2022-05-03 09:52:32
2022-04,경춘선,1320,대성리,"23,165","23,366",2022-05-03 09:52:32
2022-04,경춘선,1321,청평,"52,829","51,881",2022-05-03 09:52:32
2022-04,경춘선,1322,상천,"12,242","11,246",2022-05-03 09:52:32
2022-04,경춘선,1323,가평,"53,337","54,053",2022-05-03 09:52:32
2022-04,경춘선,1324,굴봉산,"6,253","6,216",2022-05-03 09:52:32
2022-04,경춘선,1325,백양리,"3,455","3,451",2022-05-03 09:52:32
2022-04,경춘선,1326,강촌,"17,644","17,450",2022-05-03 09:52:32
2022-04,경춘선,1327,김유정,"12,081","13,294",2022-05-03 09:52:32
2022-04,경춘선,1328,남춘천,"84,135","83,814",2022-05-03 09:52:32
2022-04,경춘선,1329,춘천,"53,775","46,418",2022-05-03 09:52:32
2022-04,수인선,1873,고색,"129,587","123,985",2022-05-03 09:52:32
2022-04,수인선,1874,오목천,"98,475","89,238",2022-05-03 09:52:32
2022-04,수인선,1875,어천,"22,492","23,008",2022-05-03 09:52:32
2022-04,수인선,1876,야목,"11,109","8,516",2022-05-03 09:52:32
2022-04,수인선,1877,사리,"136,656","119,300",2022-05-03 09:52:32
2022-04,수인선,1878,달월,"2,937","2,115",2022-05-03 09:52:32
2022-04,수인선,1879,월곶,"78,165","72,491",2022-05-03 09:52:32
2022-04,수인선,1880,소래포구,"178,906","172,047",2022-05-03 09:52:32
2022-04,수인선,1881,인천논현,"154,026","164,292",2022-05-03 09:52:32
2022-04,수인선,1882,호구포,"110,301","113,099",2022-05-03 09:52:32
